 kgrid  ValNew  Policy 
    0.85   -19.42 0.868316
0.850015 -19.4188 0.868331
 0.85003 -19.4176 0.868331
0.850045 -19.4165 0.868346
 0.85006 -19.4153 0.868361
0.850075 -19.4142 0.868361
 0.85009  -19.413 0.868376
0.850105 -19.4119 0.868391
 0.85012 -19.4107 0.868391
0.850135 -19.4095 0.868406
 0.85015 -19.4084 0.868421
0.850165 -19.4072 0.868421
 0.85018 -19.4061 0.868436
0.850195 -19.4049 0.868451
 0.85021 -19.4038 0.868451
0.850225 -19.4026 0.868466
 0.85024 -19.4014 0.868466
0.850255 -19.4003 0.868481
 0.85027 -19.3991 0.868496
0.850285  -19.398 0.868496
  0.8503 -19.3968 0.868511
0.850315 -19.3957 0.868526
 0.85033 -19.3945 0.868526
0.850345 -19.3934 0.868541
 0.85036 -19.3922 0.868556
0.850375  -19.391 0.868556
 0.85039 -19.3899 0.868571
0.850405 -19.3887 0.868586
 0.85042 -19.3876 0.868586
0.850435 -19.3864 0.868601
 0.85045 -19.3853 0.868601
0.850465 -19.3841 0.868616
 0.85048  -19.383 0.868631
0.850495 -19.3818 0.868631
 0.85051 -19.3806 0.868646
0.850525 -19.3795 0.868661
 0.85054 -19.3783 0.868661
0.850555 -19.3772 0.868676
 0.85057  -19.376 0.868691
0.850585 -19.3749 0.868691
  0.8506 -19.3737 0.868706
0.850615 -19.3726 0.868721
 0.85063 -19.3714 0.868721
0.850645 -19.3703 0.868736
 0.85066 -19.3691 0.868736
0.850675  -19.368 0.868751
 0.85069 -19.3668 0.868766
0.850705 -19.3656 0.868766
 0.85072 -19.3645 0.868781
0.850735 -19.3633 0.868796
 0.85075 -19.3622 0.868796
0.850765  -19.361 0.868811
 0.85078 -19.3599 0.868826
0.850795 -19.3587 0.868826
 0.85081 -19.3576 0.868841
0.850825 -19.3564 0.868856
 0.85084 -19.3553 0.868856
0.850855 -19.3541 0.868871
 0.85087  -19.353 0.868871
0.850885 -19.3518 0.868886
  0.8509 -19.3507 0.868901
0.850915 -19.3495 0.868901
 0.85093 -19.3484 0.868916
0.850945 -19.3472 0.868931
 0.85096 -19.3461 0.868931
0.850975 -19.3449 0.868946
 0.85099 -19.3438 0.868961
0.851005 -19.3426 0.868961
 0.85102 -19.3414 0.868976
0.851035 -19.3403 0.868991
 0.85105 -19.3391 0.868991
0.851065  -19.338 0.869006
 0.85108 -19.3368 0.869021
0.851095 -19.3357 0.869021
 0.85111 -19.3345 0.869036
0.851125 -19.3334 0.869036
 0.85114 -19.3322 0.869051
0.851155 -19.3311 0.869066
 0.85117 -19.3299 0.869066
0.851185 -19.3288 0.869081
  0.8512 -19.3276 0.869096
0.851215 -19.3265 0.869096
